ID,time,logVol,group,model,treatment_1,treatment_2,Model,Tumor_Type
X-1832_BYL719 + LJM716,17,5.980656348,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,21,6.144400203,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,24,6.18538524,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,28,6.460530237,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,31,6.466455718,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,35,6.503389566,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,38,6.583824074,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,42,6.661598953,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,45,6.677209398,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,49,6.599870499,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,52,6.564278568,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,56,6.582163633,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,63,6.801839053,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,66,6.914035517,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_BYL719 + LJM716,70,7.348716223,combi,X-1832,BYL719,LJM716,X-1832,BRCA
X-1832_LJM716,0,5.361292166,mono,X-1832,LJM716,NA,X-1832,BRCA
X-1832_LJM716,4,5.090062428,mono,X-1832,LJM716,NA,X-1832,BRCA
X-1832_LJM716,8,5.655292265,mono,X-1832,LJM716,NA,X-1832,BRCA
X-1832_LJM716,11,5.936744335,mono,X-1832,LJM716,NA,X-1832,BRCA
X-1832_LJM716,14,6.020294929,mono,X-1832,LJM716,NA,X-1832,BRCA
X-1832_LJM716,23,6.539296897,mono,X-1832,LJM716,NA,X-1832,BRCA
X-1832_LJM716,25,6.836259277,mono,X-1832,LJM716,NA,X-1832,BRCA
X-1832_LJM716,29,7.330274142,mono,X-1832,LJM716,NA,X-1832,BRCA
X-1832_LJM716 + trastuzumab,0,5.455748374,combi,X-1832,LJM716,trastuzumab,X-1832,BRCA
X-1832_LJM716 + trastuzumab,3,5.791488055,combi,X-1832,LJM716,trastuzumab,X-1832,BRCA
X-1832_LJM716 + trastuzumab,7,6.451891213,combi,X-1832,LJM716,trastuzumab,X-1832,BRCA
X-1832_LJM716 + trastuzumab,10,6.689350482,combi,X-1832,LJM716,trastuzumab,X-1832,BRCA
X-1832_LJM716 + trastuzumab,13,7.086152479,combi,X-1832,LJM716,trastuzumab,X-1832,BRCA
X-1832_LJM716 + trastuzumab,22,7.751561336,combi,X-1832,LJM716,trastuzumab,X-1832,BRCA
X-1832_trastuzumab,0,5.569870057,mono,X-1832,trastuzumab,NA,X-1832,BRCA
X-1832_trastuzumab,3,6.021023349,mono,X-1832,trastuzumab,NA,X-1832,BRCA
X-1832_trastuzumab,10,6.919782659,mono,X-1832,trastuzumab,NA,X-1832,BRCA
X-1832_trastuzumab,13,7.339797402,mono,X-1832,trastuzumab,NA,X-1832,BRCA
X-1916_BYL719,0,5.39906727,mono,X-1916,BYL719,NA,X-1916,BRCA
X-1916_BYL719,3,5.602487757,mono,X-1916,BYL719,NA,X-1916,BRCA
X-1916_BYL719,7,6.003640123,mono,X-1916,BYL719,NA,X-1916,BRCA
X-1916_BYL719,10,6.31209772,mono,X-1916,BYL719,NA,X-1916,BRCA
X-1916_BYL719,14,6.841722308,mono,X-1916,BYL719,NA,X-1916,BRCA
X-1916_BYL719,17,7.126489122,mono,X-1916,BYL719,NA,X-1916,BRCA
X-1916_BYL719 + LEE011,0,5.381738975,combi,X-1916,BYL719,LEE011,X-1916,BRCA
X-1916_BYL719 + LEE011,3,5.558756703,combi,X-1916,BYL719,LEE011,X-1916,BRCA
X-1916_BYL719 + LEE011,7,5.898800862,combi,X-1916,BYL719,LEE011,X-1916,BRCA
X-1916_BYL719 + LEE011,10,6.088818092,combi,X-1916,BYL719,LEE011,X-1916,BRCA
X-1916_BYL719 + LEE011,14,6.228116448,combi,X-1916,BYL719,LEE011,X-1916,BRCA
X-1916_BYL719 + LEE011,18,6.478509642,combi,X-1916,BYL719,LEE011,X-1916,BRCA
X-1916_BYL719 + LEE011,20,6.701345927,combi,X-1916,BYL719,LEE011,X-1916,BRCA
X-1916_BYL719 + LEE011,24,6.911448451,combi,X-1916,BYL719,LEE011,X-1916,BRCA
X-1916_BYL719 + LEE011,28,7.173191742,combi,X-1916,BYL719,LEE011,X-1916,BRCA
X-1916_LEE011,0,5.36877583,mono,X-1916,LEE011,NA,X-1916,BRCA
X-1916_LEE011,3,5.515442846,mono,X-1916,LEE011,NA,X-1916,BRCA
X-1916_LEE011,7,5.762680116,mono,X-1916,LEE011,NA,X-1916,BRCA
X-1916_LEE011,10,5.950382102,mono,X-1916,LEE011,NA,X-1916,BRCA
X-1916_LEE011,14,6.031406154,mono,X-1916,LEE011,NA,X-1916,BRCA
X-1916_LEE011,17,6.356107661,mono,X-1916,LEE011,NA,X-1916,BRCA
X-1916_LEE011,21,6.603401672,mono,X-1916,LEE011,NA,X-1916,BRCA
X-1916_untreated,0,5.385870264,control,X-1916,NA,NA,X-1916,BRCA
X-1916_untreated,3,5.609471795,control,X-1916,NA,NA,X-1916,BRCA
X-1916_untreated,7,5.833640462,control,X-1916,NA,NA,X-1916,BRCA
X-1916_untreated,11,6.067730903,control,X-1916,NA,NA,X-1916,BRCA
X-1916_untreated,13,6.186002841,control,X-1916,NA,NA,X-1916,BRCA
X-1916_untreated,17,6.495416602,control,X-1916,NA,NA,X-1916,BRCA
X-1916_untreated,21,6.756350825,control,X-1916,NA,NA,X-1916,BRCA
X-1916_untreated,24,7.044730734,control,X-1916,NA,NA,X-1916,BRCA
X-1916_untreated,28,7.209340257,control,X-1916,NA,NA,X-1916,BRCA
X-1916_BYL719 + LJM716,0,5.393627546,combi,X-1916,BYL719,LJM716,X-1916,BRCA
X-1916_BYL719 + LJM716,3,5.466370952,combi,X-1916,BYL719,LJM716,X-1916,BRCA
X-1916_BYL719 + LJM716,7,5.272486607,combi,X-1916,BYL719,LJM716,X-1916,BRCA
X-1916_BYL719 + LJM716,10,5.046002438,combi,X-1916,BYL719,LJM716,X-1916,BRCA
X-1916_BYL719 + LJM716,14,4.483002552,combi,X-1916,BYL719,LJM716,X-1916,BRCA
X-1916_LJM716,0,5.452325179,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,3,5.486869473,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,7,5.462983988,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,10,5.458308103,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,14,5.44975007,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,17,5.592478405,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,21,5.900445149,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,25,6.027555367,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,27,6.189085141,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,31,6.228313745,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,35,6.324000475,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,38,6.479430877,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,42,6.588651337,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,44,6.627379782,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716,50,6.910651082,mono,X-1916,LJM716,NA,X-1916,BRCA
X-1916_LJM716 + trastuzumab,0,5.358000369,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,2,5.173887288,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,6,4.866764924,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,9,4.758749274,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,13,4.761318868,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,17,4.681204872,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,19,4.650143552,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,23,4.730039168,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,27,4.693181063,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,30,4.676560182,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,34,4.930148043,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,36,5.238567362,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,42,5.38357721,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,45,5.429345629,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,49,5.589866951,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,55,5.943586467,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,58,6.135564891,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,62,6.311008593,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,65,6.410010395,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,70,6.618071204,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,76,6.74476565,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,80,6.971011729,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_LJM716 + trastuzumab,83,7.114200181,combi,X-1916,LJM716,trastuzumab,X-1916,BRCA
X-1916_trastuzumab,0,5.439382807,mono,X-1916,trastuzumab,NA,X-1916,BRCA
X-1916_trastuzumab,3,5.56872611,mono,X-1916,trastuzumab,NA,X-1916,BRCA
X-1916_trastuzumab,7,5.678806489,mono,X-1916,trastuzumab,NA,X-1916,BRCA
X-1916_trastuzumab,10,6.032366538,mono,X-1916,trastuzumab,NA,X-1916,BRCA
X-1916_trastuzumab,14,6.224162311,mono,X-1916,trastuzumab,NA,X-1916,BRCA
X-1916_trastuzumab,18,6.261873291,mono,X-1916,trastuzumab,NA,X-1916,BRCA
X-1916_trastuzumab,20,6.369558458,mono,X-1916,trastuzumab,NA,X-1916,BRCA
X-1916_trastuzumab,24,6.647558663,mono,X-1916,trastuzumab,NA,X-1916,BRCA
X-1916_trastuzumab,28,6.995308176,mono,X-1916,trastuzumab,NA,X-1916,BRCA
X-1921_BYL719,0,5.247550249,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,3,5.308762624,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,6,5.343290732,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,11,5.384495063,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,14,5.425390449,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,17,5.396351107,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,21,5.668845905,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,24,5.710095837,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,28,5.676753802,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,31,5.666080607,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,35,5.519859636,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,38,5.630135934,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,42,5.776723099,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,45,5.638710478,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,49,5.743003188,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,52,5.879694646,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,56,5.839769184,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,59,5.809642865,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,62,5.931449115,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,66,6.005120874,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,70,6.14074625,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,73,6.070506754,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,77,6.09964608,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,87,6.266631126,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,91,6.395762307,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719,94,6.521062856,mono,X-1921,BYL719,NA,X-1921,BRCA
X-1921_BYL719 + LEE011,0,5.469746482,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,4,5.252796851,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,7,4.98223582,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,11,5.159629847,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,14,5.202356975,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,18,5.028475212,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,21,5.063860055,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,25,5.236973736,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,28,5.271459912,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,32,5.226284164,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,35,5.227358278,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,39,5.204555987,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,42,5.160204064,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,45,5.308267697,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,49,5.210578452,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,53,5.290285195,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,56,5.241217775,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,60,5.396804313,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,70,5.280153396,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,74,5.387243576,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,77,5.421419564,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,81,5.672291808,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,84,5.607638614,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,88,5.760162808,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,91,5.760477818,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,94,5.752572639,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,98,5.762680116,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,101,5.774862056,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,105,5.813533339,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,108,5.998936562,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,112,5.951683677,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,116,5.810242386,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,119,5.840350917,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,123,5.88109149,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,126,5.95635537,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,130,6.117436187,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,133,6.022236206,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,137,5.999680702,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_BYL719 + LEE011,140,5.977872594,combi,X-1921,BYL719,LEE011,X-1921,BRCA
X-1921_LEE011,0,5.465102184,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,5,5.521460918,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,8,5.381278887,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,11,5.426710581,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,15,5.072043922,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,18,5.090062428,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,22,5.031744257,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,25,5.426710581,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,29,5.265277512,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,32,5.176149733,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,36,5.263725922,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,39,5.123963979,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,43,5.147494477,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,46,5.118592436,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,50,5.273512248,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,53,5.219274159,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,56,5.151555985,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,60,5.061961921,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,64,5.245443877,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,67,5.208392659,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,71,5.353278925,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,81,5.110178924,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,85,5.340418543,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,88,5.320078858,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,92,5.635860458,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,95,5.725870071,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,99,5.906178953,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,102,5.837730447,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,105,5.831882477,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,109,5.862494166,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,112,5.884157694,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,116,5.92184648,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,119,6.053734873,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,123,6.323283115,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,127,6.429558175,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,130,6.40208302,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,134,6.453152446,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,137,6.57144303,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,141,6.724673433,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,144,6.83658146,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,148,7.001609854,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_LEE011,151,6.996498489,mono,X-1921,LEE011,NA,X-1921,BRCA
X-1921_untreated,0,5.484796933,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,3,5.768320996,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,6,5.896604266,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,11,6.016888599,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,14,6.349313801,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,17,6.388057077,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,21,6.563008906,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,24,6.643659516,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,28,6.686734473,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,31,6.699746615,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,35,6.946302689,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,38,6.858039687,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,42,7.132178012,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,45,7.06193453,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,49,7.25169953,control,X-1921,NA,NA,X-1921,BRCA
X-1921_untreated,52,7.275933802,control,X-1921,NA,NA,X-1921,BRCA
X-1921_BYL719 + LJM716,0,5.361761539,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,5,5.297817242,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,8,5.473530384,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,11,5.45275372,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,15,5.56375383,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,18,5.659133723,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,22,5.841803773,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,25,5.764877574,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,29,5.944110851,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,32,5.997446619,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,36,6.047608558,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,39,6.103453049,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,43,6.186002841,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,46,6.230481448,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,50,6.421459653,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,53,6.478202375,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,56,6.626982615,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,60,6.629495345,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,64,6.762498266,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_BYL719 + LJM716,67,6.873681299,combi,X-1921,BYL719,LJM716,X-1921,BRCA
X-1921_LJM716,0,5.259056653,mono,X-1921,LJM716,NA,X-1921,BRCA
X-1921_LJM716,2,5.309257307,mono,X-1921,LJM716,NA,X-1921,BRCA
X-1921_LJM716,7,5.513025439,mono,X-1921,LJM716,NA,X-1921,BRCA
X-1921_LJM716,10,5.742041187,mono,X-1921,LJM716,NA,X-1921,BRCA
X-1921_LJM716,13,5.829827582,mono,X-1921,LJM716,NA,X-1921,BRCA
X-1921_LJM716,17,6.125120932,mono,X-1921,LJM716,NA,X-1921,BRCA
X-1921_LJM716,20,6.177321514,mono,X-1921,LJM716,NA,X-1921,BRCA
X-1921_LJM716,24,6.299133053,mono,X-1921,LJM716,NA,X-1921,BRCA
X-1921_LJM716,27,6.506531165,mono,X-1921,LJM716,NA,X-1921,BRCA
X-1921_LJM716,31,6.66771986,mono,X-1921,LJM716,NA,X-1921,BRCA
X-1921_LJM716,34,6.765384938,mono,X-1921,LJM716,NA,X-1921,BRCA
X-1921_LJM716 + trastuzumab,0,5.346154696,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,2,5.603962139,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,7,5.728475087,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,10,6.018593214,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,13,5.962807838,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,17,6.184973293,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,20,6.217005223,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,24,6.27720724,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,27,6.578973396,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,31,6.635815313,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,34,6.593181511,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,38,6.753554598,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,41,6.846730577,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,45,6.924612396,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_LJM716 + trastuzumab,48,7.020369423,combi,X-1921,LJM716,trastuzumab,X-1921,BRCA
X-1921_trastuzumab,0,5.277604325,mono,X-1921,trastuzumab,NA,X-1921,BRCA
X-1921_trastuzumab,6,5.554895694,mono,X-1921,trastuzumab,NA,X-1921,BRCA
X-1921_trastuzumab,9,5.629058928,mono,X-1921,trastuzumab,NA,X-1921,BRCA
X-1921_trastuzumab,14,5.822157927,mono,X-1921,trastuzumab,NA,X-1921,BRCA
X-1921_trastuzumab,17,6.044768319,mono,X-1921,trastuzumab,NA,X-1921,BRCA
